age,emptype,fnlwgt,educ,marital,attached,occupation,sex,capitalgain,capitalloss,hrperweek,income
1,2,181655,3,1,1,Admclerical,1,1,5,3,1
2,2,234901,2,1,1,Craftrepair,1,2,1,2,1
3,1,260960,3,1,1,Profspecialty,1,1,1,3,1
3,2,279914,3,1,1,Techsupport,1,1,1,2,2
4,2,200939,2,1,1,Transportmoving,1,1,1,4,1
3,2,151408,4,2,1,Execmanagerial,2,4,1,3,2
1,2,112847,3,2,1,Techsupport,1,1,1,2,1
1,2,316929,1,2,1,Handlerscleaners,1,1,1,1,1
3,1,126319,3,1,1,Profspecialty,2,1,1,2,2
4,2,197422,2,1,1,Transportmoving,1,4,1,2,2
3,1,193047,3,1,1,Profspecialty,1,1,1,1,1
2,1,356089,3,1,1,Execmanagerial,1,4,1,2,2
1,2,223515,3,2,1,Profspecialty,1,1,1,1,1
4,2,87510,1,1,1,Craftrepair,1,1,1,2,1
1,2,145111,2,2,1,Transportmoving,1,1,1,3,1
3,2,48093,2,2,1,Handlerscleaners,1,1,1,2,1
1,2,31757,3,2,1,Craftrepair,1,1,1,1,1
4,2,285854,2,1,1,Transportmoving,1,1,1,2,2
2,1,120064,3,2,1,Profspecialty,2,1,1,3,1
3,1,167381,2,1,1,Admclerical,2,1,1,2,2
4,1,420537,2,1,1,Admclerical,2,1,1,1,2
4,2,128272,4,1,1,Execmanagerial,1,1,1,4,2
4,2,386773,3,2,1,Sales,1,1,1,3,2
3,2,106252,3,2,1,Sales,2,1,1,3,1
2,2,188557,2,2,1,Machineopinspct,1,1,1,2,1
1,2,171114,2,2,1,Farmingfishing,2,1,1,1,1
2,2,244147,2,2,1,Craftrepair,1,1,1,3,1
2,2,280282,3,1,1,Techsupport,2,1,1,1,2
4,2,116442,2,2,1,Sales,1,1,1,1,1
1,1,282579,3,2,1,Techsupport,1,1,1,3,1
2,2,51838,2,2,1,Admclerical,2,1,1,2,1
3,2,226902,3,1,1,Sales,1,1,1,3,2
4,2,279129,2,2,1,Techsupport,1,1,1,2,1
1,2,196690,3,2,1,Machineopinspct,2,1,2,2,1
3,2,130760,3,1,1,Execmanagerial,1,1,1,3,2
3,2,49572,2,1,1,Execmanagerial,1,1,1,4,1
4,2,36671,2,1,1,Farmingfishing,1,1,5,3,1
1,2,231193,1,2,1,Machineopinspct,1,1,1,1,1
4,2,102102,3,1,1,Techsupport,1,1,1,3,2
3,2,32185,3,1,1,Techsupport,1,1,1,2,1
1,2,211046,2,2,1,Sales,2,2,1,2,1
4,2,31577,2,1,1,Transportmoving,1,1,1,4,2
4,2,128831,2,1,1,Machineopinspct,1,1,1,2,1
3,2,90758,4,2,1,Techsupport,1,1,1,1,2
3,2,154538,3,2,1,Craftrepair,1,1,1,2,1
4,2,315859,1,2,1,Farmingfishing,1,1,1,1,1
2,2,51471,2,2,1,Admclerical,2,1,1,1,1
1,2,193830,1,2,1,Sales,2,1,1,1,1
2,2,231043,2,1,1,Craftrepair,1,3,1,3,2
2,2,169879,3,1,1,Profspecialty,1,2,1,3,2
4,2,270333,3,1,1,Profspecialty,1,1,1,2,2
1,2,138768,2,2,1,Transportmoving,1,1,1,1,1
3,2,94113,2,2,1,Execmanagerial,1,1,1,3,1
1,2,137510,2,2,1,Admclerical,1,1,1,2,1
1,2,32607,1,2,1,Farmingfishing,1,1,1,1,1
3,2,254440,3,2,1,Profspecialty,2,1,1,4,1
4,2,186556,2,1,1,Craftrepair,1,1,1,3,2
4,2,169871,2,1,1,Transportmoving,1,1,1,3,1
3,2,191277,2,1,1,Transportmoving,1,1,1,3,2
4,2,167159,3,2,1,Admclerical,1,1,1,2,1
2,2,171871,4,2,1,Profspecialty,2,1,1,3,1
2,2,154411,3,2,1,Techsupport,1,1,1,2,1
2,2,129227,2,2,1,Admclerical,2,1,1,2,1
2,2,110331,2,1,1,Execmanagerial,1,1,2,4,1
4,2,34269,2,2,1,Transportmoving,1,1,2,2,2
3,2,680390,2,2,1,Machineopinspct,2,1,1,1,1
3,2,233130,2,2,1,Admclerical,1,1,1,1,1
1,2,165474,3,2,1,Sales,1,1,1,2,1
4,2,194259,2,1,1,Admclerical,2,3,1,2,2
1,2,280093,2,2,1,Handlerscleaners,1,1,1,2,1
4,2,177387,2,1,1,Execmanagerial,1,1,1,2,1
4,2,105304,2,1,1,Machineopinspct,1,1,1,2,1
1,2,499233,2,2,1,Admclerical,1,1,1,2,1
3,2,180572,3,2,1,Profspecialty,2,1,1,3,2
1,2,321435,3,2,1,Execmanagerial,1,1,1,3,1
4,2,86108,2,2,1,Farmingfishing,1,1,1,1,1
1,2,198124,1,2,1,Sales,1,1,1,1,1
2,2,135162,2,1,1,Craftrepair,1,1,1,3,1
4,2,146813,2,1,1,Profspecialty,1,1,1,2,2
4,1,291175,3,2,1,Profspecialty,2,1,1,3,1
4,2,387569,2,1,1,Craftrepair,1,3,1,2,2
3,2,102895,2,2,1,Profspecialty,1,1,1,2,1
2,2,86551,3,1,1,Execmanagerial,1,1,1,3,2
3,2,138192,3,1,1,Craftrepair,1,1,1,2,1
2,2,118966,2,2,1,Craftrepair,1,1,1,1,1
4,2,99784,4,2,1,Profspecialty,2,1,1,2,2
1,2,90980,3,2,1,Admclerical,2,1,1,3,1
3,2,177407,2,1,1,Sales,1,1,1,3,1
1,2,96467,3,2,1,Profspecialty,2,1,1,2,1
4,1,327886,4,2,1,Profspecialty,1,1,1,3,2
2,2,111567,2,2,1,Transportmoving,1,1,1,2,1
2,1,166545,2,2,1,Admclerical,2,1,1,2,1
2,2,188798,3,2,1,Profspecialty,2,1,1,2,1
4,2,38563,3,2,1,Execmanagerial,2,1,1,3,2
1,2,216284,1,2,1,Admclerical,2,1,1,1,1
4,2,285335,1,1,1,Execmanagerial,1,1,1,3,1
1,2,142712,2,1,1,Execmanagerial,1,1,1,4,1
2,2,80945,2,1,1,Machineopinspct,1,1,1,2,1
1,2,309055,2,2,1,Sales,2,1,1,1,1
1,2,62339,1,2,1,Handlerscleaners,1,1,1,2,1
1,2,368700,1,2,1,Sales,1,1,1,1,1
3,2,176186,2,1,1,Farmingfishing,1,1,1,3,2
2,2,266855,3,2,1,Profspecialty,1,1,1,2,1
3,2,48087,3,1,1,Execmanagerial,1,1,1,2,2
1,2,121313,2,2,1,Transportmoving,1,1,1,3,1
4,2,143437,4,1,1,Sales,1,4,1,2,2
3,2,194636,3,1,1,Execmanagerial,1,1,1,4,2
3,2,411797,3,2,1,Admclerical,2,1,1,2,1
3,2,117683,2,1,1,Transportmoving,1,1,1,2,2
1,2,376540,2,2,1,Admclerical,2,1,1,1,1
4,2,72393,1,2,1,Machineopinspct,2,1,1,2,1
1,2,96226,2,1,1,Craftrepair,1,1,1,4,1
3,2,95336,3,1,1,Sales,1,1,1,3,2
2,2,258498,2,1,1,Craftrepair,2,1,1,4,1
1,2,205865,3,2,1,Execmanagerial,1,1,1,1,1
2,2,177119,3,2,1,Techsupport,2,2,1,3,1
2,2,372525,3,2,1,Execmanagerial,1,1,1,2,1
2,2,183800,3,1,1,Profspecialty,1,4,1,3,2
3,2,177307,4,1,1,Farmingfishing,1,1,1,4,2
3,2,170108,4,1,1,Profspecialty,1,1,1,2,1
3,2,341995,2,2,1,Sales,1,1,1,3,1
1,2,226508,3,2,1,Execmanagerial,2,1,1,3,1
2,2,87418,3,1,1,Execmanagerial,1,1,1,3,2
1,2,109165,2,1,1,Techsupport,1,1,1,2,1
4,2,175897,1,1,1,Craftrepair,1,1,1,1,1
1,2,99697,2,2,1,Handlerscleaners,2,1,1,2,1
2,2,152375,2,2,1,Sales,1,1,1,3,1
3,2,171550,2,2,1,Machineopinspct,2,1,1,1,1
2,2,211154,2,2,1,Machineopinspct,1,1,1,3,1
2,2,168496,2,2,1,Handlerscleaners,1,1,1,1,1
4,2,68898,2,1,1,Techsupport,1,1,1,2,1
1,2,93235,2,2,1,Sales,1,1,1,1,1
3,2,278924,2,2,1,Craftrepair,1,1,1,2,1
4,2,311020,1,1,1,Farmingfishing,1,1,1,4,1
2,2,175878,2,2,1,Craftrepair,1,1,1,2,1
3,2,202027,3,1,1,Execmanagerial,1,5,1,3,2
4,2,136063,2,1,1,Execmanagerial,1,1,1,1,1
1,2,257509,2,2,1,Sales,1,1,1,1,1
1,2,98155,2,2,1,Transportmoving,1,1,1,2,1
2,2,262153,2,1,1,Machineopinspct,1,1,1,2,1
2,2,214738,2,1,1,Machineopinspct,1,1,1,2,1
4,2,138022,4,1,1,Execmanagerial,1,1,1,4,2
1,2,91842,2,2,1,Sales,2,1,1,2,1
3,2,162003,2,2,1,Machineopinspct,1,1,1,3,1
2,2,186934,1,1,1,Machineopinspct,1,2,1,2,2
2,2,176900,2,1,1,Craftrepair,1,1,1,5,2
3,2,21906,4,2,1,Profspecialty,2,1,1,1,1
3,2,132222,4,1,1,Profspecialty,1,1,5,2,2
2,2,143653,2,1,1,Craftrepair,1,1,1,1,1
2,2,111567,3,2,1,Sales,1,1,1,2,2
3,2,196373,2,1,1,Execmanagerial,1,1,1,2,2
1,2,241752,2,1,1,Machineopinspct,1,1,1,2,1
3,2,184682,2,2,1,Admclerical,2,1,1,2,1
2,2,108293,3,1,1,Execmanagerial,2,1,4,3,2
3,2,250802,2,2,1,Craftrepair,1,1,1,1,1
3,2,325159,2,2,1,Farmingfishing,1,1,1,2,1
3,1,174675,2,1,1,Profspecialty,2,1,1,2,2
3,2,227065,4,1,1,Execmanagerial,1,1,1,2,2
4,2,133461,2,1,1,Execmanagerial,1,1,1,2,1
3,2,398473,2,1,1,Sales,1,1,1,4,2
2,1,298785,1,2,1,Transportmoving,1,1,1,2,1
2,2,123424,3,1,1,Execmanagerial,1,1,1,2,2
3,2,176286,3,1,1,Execmanagerial,1,1,1,2,2
1,2,150062,2,1,1,Profspecialty,1,1,1,3,1
2,2,169240,2,2,1,Machineopinspct,2,1,1,1,1
2,2,526968,1,2,1,Execmanagerial,2,1,1,2,1
1,2,57066,2,1,1,Transportmoving,1,1,1,2,1
2,2,368825,2,1,1,Sales,1,1,1,4,2
4,2,189721,2,1,1,Craftrepair,1,1,1,1,1
2,2,202046,2,1,1,Craftrepair,1,1,1,1,2
1,2,161538,3,2,1,Techsupport,2,1,1,1,1
4,2,105252,3,2,1,Execmanagerial,1,1,5,2,2
2,2,200153,2,1,1,Craftrepair,1,1,1,2,1
3,2,32185,2,2,1,Transportmoving,1,1,1,4,1
1,2,178326,2,2,1,Sales,2,1,1,2,1
1,2,255957,2,2,1,Execmanagerial,2,3,1,2,1
3,1,188693,4,1,1,Profspecialty,1,1,1,1,2
2,2,159929,2,2,1,Handlerscleaners,1,1,1,2,1
4,2,123207,2,2,1,Admclerical,2,1,1,2,1
1,2,284317,3,2,1,Admclerical,2,1,1,2,1
4,2,154474,2,2,1,Farmingfishing,1,1,1,2,1
3,1,318280,2,2,1,Protectiveserv,1,1,1,2,2
3,2,335973,2,2,1,Admclerical,2,1,1,2,1
3,2,126701,2,2,1,Craftrepair,1,1,1,2,1
4,2,122159,2,2,1,Profspecialty,2,2,1,2,1
3,2,187370,3,2,1,Sales,1,1,2,2,1
3,2,194636,3,1,1,Machineopinspct,1,1,1,2,1
4,2,124793,2,1,1,Craftrepair,1,1,1,1,1
3,2,192835,2,1,1,Admclerical,1,1,1,3,2
2,2,290226,2,2,1,Execmanagerial,1,1,1,3,1
4,2,112840,2,1,1,Execmanagerial,1,1,1,3,2
3,2,89325,4,2,1,Profspecialty,1,1,1,3,1
4,1,33109,3,2,1,Execmanagerial,1,1,1,3,2
3,2,82465,2,1,1,Machineopinspct,1,2,1,2,1
3,2,329980,3,1,1,Execmanagerial,1,5,1,3,2
4,2,168212,4,1,1,Profspecialty,1,1,4,4,2
3,1,343642,2,1,1,Profspecialty,2,1,1,2,2
1,1,115244,3,2,1,Profspecialty,2,1,1,4,1
4,2,356067,3,1,1,Admclerical,1,1,1,2,1
3,2,180804,2,1,1,Execmanagerial,1,1,1,2,2
4,2,123011,2,1,1,Craftrepair,1,5,1,3,2
4,2,220537,2,2,1,Machineopinspct,2,1,1,2,1
2,2,124827,3,2,1,Transportmoving,1,1,1,2,1
4,2,767403,2,1,1,Machineopinspct,1,2,1,2,2
3,2,118494,2,1,1,Profspecialty,1,1,1,2,2
3,2,173208,4,1,1,Profspecialty,1,1,1,1,1
4,2,107373,1,1,1,Handlerscleaners,1,1,1,2,1
2,2,26973,3,1,1,Techsupport,2,1,1,2,2
1,2,122346,2,2,1,Craftrepair,1,1,1,2,1
4,1,123075,4,1,1,Profspecialty,1,1,1,1,2
3,2,209370,2,2,1,Sales,2,1,1,1,1
3,2,368561,2,1,1,Execmanagerial,1,1,1,3,2
4,2,207848,1,1,1,Admclerical,2,1,1,2,1
2,2,93106,3,2,1,Admclerical,2,1,1,2,1
1,2,389713,2,2,1,Sales,1,1,1,2,1
3,2,341204,2,2,1,Admclerical,2,1,1,2,1
3,2,167005,3,1,1,Execmanagerial,1,4,1,4,2
1,2,34446,2,2,1,Techsupport,2,1,1,1,1
1,2,187160,4,2,1,Profspecialty,1,1,1,3,1
1,2,74631,2,2,1,Sales,2,1,1,3,1
2,2,156667,3,1,1,Profspecialty,1,1,4,3,2
4,2,125155,2,1,1,Machineopinspct,1,1,1,2,1
2,2,296453,3,1,1,Admclerical,1,3,1,2,2
4,2,44728,2,1,1,Sales,1,1,1,3,2
2,2,87643,3,1,1,Sales,1,1,1,2,1
2,2,106742,1,1,1,Transportmoving,1,1,1,4,1
3,2,302122,3,2,1,Craftrepair,2,1,1,2,1
4,1,193960,4,1,1,Profspecialty,1,1,4,2,2
3,2,185385,2,1,1,Craftrepair,1,1,1,3,2
3,2,277647,2,1,1,Execmanagerial,1,1,1,1,1
4,2,128848,2,1,1,Machineopinspct,1,3,1,2,1
4,2,175958,2,1,1,Sales,1,1,1,5,2
2,2,199352,4,1,1,Profspecialty,1,1,4,5,2
2,2,29984,1,1,1,Transportmoving,1,1,1,2,1
2,2,181651,3,1,1,Execmanagerial,1,1,1,3,1
2,2,117312,3,2,1,Techsupport,2,1,1,4,1
1,1,34029,3,2,1,Profspecialty,2,1,1,1,1
3,2,132879,2,1,1,Craftrepair,1,1,4,2,2
2,2,215310,2,1,1,Craftrepair,1,1,1,3,2
4,1,55863,4,1,1,Profspecialty,2,1,4,3,2
1,2,220384,1,2,1,Admclerical,1,1,1,1,1
1,2,36012,2,2,1,Craftrepair,1,1,1,1,1
4,2,31339,2,1,1,Craftrepair,1,1,1,2,1
3,1,227910,3,1,1,Profspecialty,2,1,1,2,2
3,2,173728,3,2,1,Profspecialty,2,1,1,2,1
1,1,167816,2,2,1,Execmanagerial,2,1,1,1,1
4,2,81642,2,1,1,Farmingfishing,1,1,1,4,1
3,1,195258,2,1,1,Protectiveserv,1,1,1,2,2
2,2,232475,2,1,1,Admclerical,1,1,1,2,1
2,2,241259,3,1,1,Transportmoving,1,1,1,2,1
2,2,118161,2,1,1,Protectiveserv,1,1,1,2,1
2,2,201954,3,2,1,Execmanagerial,1,1,1,1,1
3,2,150533,2,1,1,Execmanagerial,1,3,1,3,2
3,2,412296,2,2,1,Craftrepair,1,1,1,1,1
3,1,133060,3,1,1,Profspecialty,1,1,1,2,2
3,2,120539,3,2,1,Sales,1,1,1,3,2
2,2,107793,2,2,1,Craftrepair,1,1,1,2,1
1,2,163870,2,2,1,Admclerical,1,1,1,2,1
4,2,92178,1,1,1,Machineopinspct,1,1,1,2,1
2,2,260729,2,1,1,Sales,2,1,4,1,2
3,2,182254,2,2,1,Profspecialty,2,1,1,2,1
3,2,149865,3,1,1,Machineopinspct,1,1,1,4,2
2,2,196791,3,1,1,Profspecialty,2,1,1,1,2
2,1,167999,2,2,1,Admclerical,2,1,1,1,1
2,2,51259,3,2,1,Profspecialty,1,1,1,3,1
2,2,131088,2,2,1,Handlerscleaners,1,1,1,1,1
3,2,118212,3,1,1,Craftrepair,1,2,1,2,2
3,2,293791,3,1,1,Transportmoving,1,1,1,3,1
2,2,35378,3,1,1,Sales,2,1,1,3,2
2,1,60227,3,2,1,Admclerical,1,1,1,1,1
4,2,168139,2,1,1,Sales,2,1,1,2,1
2,2,290763,2,2,1,Handlerscleaners,2,1,1,2,1
2,2,51100,2,1,1,Craftrepair,1,1,1,2,1
3,2,227644,2,1,1,Transportmoving,1,1,1,3,1
4,1,205267,3,1,1,Profspecialty,2,1,1,2,2
2,2,140863,2,1,1,Techsupport,1,1,1,2,1
3,1,170915,2,2,1,Techsupport,2,3,1,2,1
2,1,50178,2,1,1,Execmanagerial,1,1,1,1,1
2,2,112497,3,1,1,Techsupport,1,1,1,2,1
1,2,117606,3,2,1,Admclerical,2,1,1,2,1
2,2,89508,2,1,1,Transportmoving,1,1,1,3,2
1,2,294936,3,1,1,Profspecialty,1,1,1,3,1
2,2,189382,3,2,1,Admclerical,2,1,1,1,1
3,2,246212,4,1,1,Execmanagerial,1,1,1,3,2
1,2,138705,2,1,1,Craftrepair,1,1,1,3,1
1,2,230891,2,2,1,Sales,1,1,1,3,1
4,2,200235,2,1,1,Sales,1,1,1,4,1
2,2,354573,4,1,1,Profspecialty,1,5,1,2,2
2,2,205733,2,2,1,Execmanagerial,2,1,1,4,1
3,2,185041,2,1,1,Machineopinspct,1,1,1,3,1
4,2,84409,2,1,1,Execmanagerial,1,1,1,1,2
4,2,293196,2,1,1,Execmanagerial,1,3,1,2,2
3,2,520586,2,2,1,Admclerical,2,1,1,1,1
4,2,302847,2,1,1,Craftrepair,1,1,1,3,1
3,1,165309,2,1,1,Protectiveserv,1,1,1,2,1
3,2,106092,2,1,1,Execmanagerial,1,1,1,3,2
1,1,445824,4,1,1,Profspecialty,2,1,1,3,2
1,2,275691,2,2,1,Handlerscleaners,1,1,1,1,1
3,2,193459,3,1,1,Craftrepair,1,2,1,2,1
4,2,284329,2,2,1,Transportmoving,1,1,1,2,1
2,2,114691,3,1,1,Sales,1,1,1,4,2
4,2,96062,3,1,1,Techsupport,1,1,1,2,2
4,2,133963,3,1,1,Profspecialty,2,1,4,2,2
4,2,350498,3,1,1,Admclerical,1,4,1,1,2
4,2,206291,4,1,1,Profspecialty,1,1,1,2,1
3,2,182302,2,2,1,Transportmoving,1,1,1,2,1
4,2,241346,2,2,1,Admclerical,2,1,1,2,1
1,2,404616,4,1,2,Farmingfishing,1,1,1,5,2
1,2,188544,3,2,1,Admclerical,2,1,1,1,1
4,1,356619,2,1,1,Profspecialty,1,1,1,3,2
3,2,45857,2,2,1,Admclerical,2,1,1,2,1
3,2,216237,3,2,1,Execmanagerial,2,1,1,3,2
2,2,416745,3,1,1,Profspecialty,1,1,1,2,1
2,2,202952,2,1,1,Admclerical,1,1,1,2,1
3,2,167725,2,1,1,Craftrepair,1,1,1,2,1
4,2,118779,2,1,1,Craftrepair,1,1,1,1,1
1,1,191269,3,2,1,Admclerical,2,1,1,4,1
1,1,247507,3,2,1,Profspecialty,1,1,1,1,1
4,2,182862,2,1,1,Craftrepair,1,1,1,2,2
3,2,33886,2,1,1,Transportmoving,1,1,1,4,1
1,2,444304,3,1,1,Techsupport,1,1,1,2,1
4,1,176813,3,1,1,Profspecialty,1,1,1,4,1
4,2,151616,4,1,1,Profspecialty,1,1,1,3,1
2,1,235271,3,1,1,Profspecialty,1,1,1,3,2
2,2,166497,3,2,1,Craftrepair,1,1,1,1,1
4,2,113544,4,1,1,Sales,1,1,1,2,2
4,1,321117,2,1,1,Protectiveserv,1,1,1,2,1
3,2,79619,3,1,1,Sales,1,1,1,2,2
2,2,135289,2,1,1,Machineopinspct,1,1,1,3,1
3,2,320984,2,1,1,Sales,1,3,1,4,2
2,2,203070,2,2,1,Admclerical,1,1,1,4,1
2,2,32406,2,2,1,Craftrepair,2,1,1,1,1
4,2,99185,4,1,1,Profspecialty,1,5,1,3,2
2,2,231263,3,2,1,Execmanagerial,1,3,1,3,1
3,2,200818,4,1,1,Profspecialty,1,1,1,2,2
3,2,247379,2,1,1,Craftrepair,1,1,1,2,2
4,2,349151,2,1,1,Craftrepair,1,1,1,2,1
4,2,22154,2,1,1,Craftrepair,1,1,1,2,1
4,2,176317,2,2,1,Admclerical,2,1,1,2,1
2,2,236436,2,2,1,Admclerical,2,1,1,2,1
2,2,354078,3,1,1,Profspecialty,1,1,1,4,2
3,2,166813,2,1,1,Farmingfishing,1,1,1,4,1
4,2,208426,4,1,1,Profspecialty,1,1,1,1,1
3,2,265266,3,1,1,Profspecialty,1,1,4,2,2
4,1,31838,2,2,1,Admclerical,2,1,1,2,1
1,2,175034,3,2,1,Admclerical,2,1,1,2,1
3,2,413297,2,1,1,Craftrepair,1,1,1,3,1
1,2,174754,2,2,1,Sales,2,1,1,1,1
2,2,441454,2,2,1,Sales,2,1,1,1,1
3,2,65372,2,2,1,Admclerical,2,1,1,2,1
2,2,33975,4,2,1,Profspecialty,1,1,1,3,2
4,2,326297,2,2,1,Admclerical,2,1,1,1,1
2,1,194630,2,2,1,Execmanagerial,2,1,1,2,1
4,2,167414,2,1,1,Execmanagerial,1,1,1,3,2
4,2,166459,4,1,1,Profspecialty,1,5,1,4,2
4,2,148995,2,2,1,Admclerical,1,1,1,2,1
2,2,190040,2,1,1,Admclerical,2,1,1,2,1
2,2,209432,2,2,1,Handlerscleaners,2,1,1,2,1
4,2,229465,4,1,1,Execmanagerial,1,5,1,3,2
4,2,397466,2,1,1,Execmanagerial,1,1,1,4,1
4,1,202452,2,2,1,Admclerical,2,1,1,2,1
1,2,218555,2,2,1,Transportmoving,1,1,3,2,1
3,2,65466,3,2,1,Admclerical,2,1,1,3,1
4,2,141326,2,1,1,Sales,1,1,1,3,2
3,1,369468,3,1,1,Profspecialty,1,1,1,2,2
2,1,136137,2,2,1,Admclerical,1,1,1,2,1
2,2,236770,2,1,1,Craftrepair,1,1,1,2,1
4,2,89534,2,1,1,Transportmoving,1,1,1,3,2
1,2,153516,2,2,1,Craftrepair,1,1,1,1,1
2,2,163594,2,2,1,Sales,2,1,1,3,1
3,2,189623,3,1,1,Profspecialty,1,1,3,2,2
4,2,343748,2,1,1,Craftrepair,1,1,1,1,1
2,2,387430,2,1,1,Admclerical,1,1,1,1,1
3,1,409505,3,2,1,Protectiveserv,1,1,1,2,1
4,1,152754,3,1,1,Admclerical,1,1,1,2,2
3,2,129007,3,1,1,Sales,1,1,4,2,2
4,2,171584,3,1,1,Protectiveserv,1,3,1,1,2
3,2,386136,2,1,1,Transportmoving,1,1,1,1,1
3,2,342865,2,1,1,Sales,1,1,1,2,1
4,2,186785,2,2,1,Sales,1,1,3,3,1
4,2,88926,2,1,1,Admclerical,2,3,1,2,2
3,2,188861,2,1,1,Transportmoving,1,1,1,2,1
3,2,370119,3,1,1,Sales,1,5,1,3,2
2,2,37238,3,2,1,Execmanagerial,1,1,1,3,1
4,2,421132,2,1,1,Craftrepair,1,1,1,2,1
3,2,278403,2,1,1,Transportmoving,1,1,1,4,1
2,2,113397,2,1,1,Handlerscleaners,1,1,1,2,1
1,2,280093,1,1,1,Craftrepair,1,1,2,3,1
3,2,265266,3,1,1,Techsupport,1,1,1,2,1
1,2,58222,2,1,1,Craftrepair,1,1,1,2,1
4,2,186791,2,1,1,Transportmoving,2,1,1,2,2
2,2,180686,4,1,1,Profspecialty,1,1,1,3,1
2,2,209103,3,1,1,Execmanagerial,1,1,1,3,1
2,2,32668,3,1,1,Machineopinspct,1,1,1,2,2
2,2,256956,3,2,1,Machineopinspct,1,1,1,2,1
3,2,85995,2,1,1,Sales,1,1,1,3,1
4,2,125421,2,1,1,Craftrepair,2,1,1,2,2
3,1,283037,3,1,1,Execmanagerial,1,1,1,2,1
1,2,192932,3,2,1,Profspecialty,2,1,1,2,1
4,2,179646,2,2,1,Admclerical,2,1,1,2,1
1,2,96279,2,2,1,Machineopinspct,2,1,1,2,1
2,2,119098,4,1,1,Profspecialty,1,3,1,2,2
3,1,144928,3,1,1,Profspecialty,1,1,1,2,2
4,2,55237,3,1,1,Craftrepair,1,1,1,3,2
4,1,101265,2,2,1,Admclerical,2,2,1,1,1
1,2,114874,2,2,1,Admclerical,1,1,1,1,1
1,2,190525,2,2,1,Sales,1,1,1,3,2
4,2,121912,2,1,1,Transportmoving,1,1,1,1,2
3,2,83893,2,1,1,Admclerical,1,1,1,2,2
1,2,324469,2,2,1,Machineopinspct,2,1,1,2,1
4,2,265099,4,1,1,Profspecialty,1,1,1,4,1
4,2,146767,3,1,1,Profspecialty,1,1,1,2,2
2,2,40681,2,2,1,Profspecialty,2,3,1,1,1
3,2,174938,3,2,1,Profspecialty,1,1,1,2,1
3,2,240124,2,1,1,Execmanagerial,1,1,1,2,2
4,2,269708,3,2,1,Techsupport,2,2,1,1,1
3,1,34180,2,1,1,Execmanagerial,1,1,1,2,1
1,1,225904,4,2,1,Profspecialty,1,1,1,2,1
4,2,89392,4,1,2,Profspecialty,2,1,1,2,1
3,2,46857,2,2,1,Admclerical,1,1,1,2,1
4,1,105363,2,2,1,Admclerical,1,1,1,2,1
2,2,184117,3,2,1,Admclerical,2,1,1,2,1
2,2,467108,2,2,1,Profspecialty,1,1,1,3,2
2,2,199765,3,1,1,Craftrepair,1,4,1,3,2
3,2,173938,2,2,1,Sales,2,1,1,2,1
3,2,191161,2,1,1,Craftrepair,1,1,1,2,1
4,2,30073,2,1,1,Farmingfishing,1,1,3,4,2
2,2,42900,3,2,1,Techsupport,1,1,1,1,1
2,2,191161,2,2,1,Sales,1,1,1,3,1
1,2,181820,2,2,1,Machineopinspct,1,1,1,2,1
2,2,105974,2,2,1,Craftrepair,1,1,1,2,1
4,2,146378,2,1,1,Craftrepair,1,1,1,2,2
2,1,168312,3,2,1,Execmanagerial,2,1,1,2,1
4,2,257764,2,2,1,Execmanagerial,2,1,1,2,1
1,2,444554,1,2,1,Handlerscleaners,1,1,1,2,1
3,2,98929,3,1,1,Sales,1,1,1,3,1
3,1,169203,3,2,1,Admclerical,2,1,1,1,1
3,2,230684,2,1,1,Transportmoving,1,1,1,3,1
4,2,449257,2,1,1,Farmingfishing,1,1,1,2,1
4,2,198766,4,1,1,Sales,1,5,1,2,2
1,2,208999,2,2,1,Admclerical,1,1,1,2,1
1,2,37072,3,2,1,Sales,1,1,1,3,1
1,1,163101,3,2,1,Profspecialty,1,1,1,3,1
1,2,119075,2,2,1,Handlerscleaners,1,1,1,3,1
2,2,137314,2,1,1,Execmanagerial,1,1,1,4,1
3,2,127303,2,2,1,Machineopinspct,1,1,1,3,1
1,2,29904,3,2,1,Techsupport,2,1,1,2,1
4,2,226922,2,2,1,Sales,2,1,3,1,1
3,2,230624,1,2,1,Transportmoving,1,1,1,2,2
4,2,114758,4,1,1,Sales,1,1,1,3,1
4,2,246519,1,1,1,Handlerscleaners,1,2,1,3,1
4,2,137815,2,1,1,Transportmoving,1,1,1,4,2
3,2,260696,2,2,1,Admclerical,2,1,1,2,1
4,2,325007,3,1,1,Techsupport,1,1,1,1,1
4,2,113176,2,2,1,Admclerical,2,1,1,2,1
2,2,66815,2,1,1,Craftrepair,1,1,1,3,1
2,2,30226,1,2,1,Sales,1,1,1,2,1
3,1,352628,3,1,1,Craftrepair,2,1,1,3,2
2,2,143912,2,2,1,Transportmoving,1,1,1,3,1
2,2,130021,2,1,1,Transportmoving,1,1,1,2,1
3,2,24342,3,1,1,Profspecialty,1,1,1,2,2
4,2,34368,2,1,1,Execmanagerial,1,1,1,3,2
4,2,173839,1,1,1,Execmanagerial,1,1,1,4,1
2,2,127610,3,1,1,Profspecialty,2,1,1,2,2
3,2,115070,2,2,1,Admclerical,2,1,1,2,1
3,2,202872,3,2,1,Admclerical,2,1,1,3,1
3,2,36228,3,1,1,Farmingfishing,1,3,1,1,2
1,2,213644,2,2,1,Machineopinspct,1,1,1,2,1
