"","age","emptype","fnlwgt","educ","marital","attached","occupation","sex","capitalgain","capitalloss","hrperweek","income"
"412",4,2,199378,2,1,1,"Craftrepair",1,1,1,2,1
"413",1,2,160968,2,2,1,"Handlerscleaners",1,1,1,2,1
"414",2,2,188563,2,1,1,"Sales",1,3,1,3,2
"415",2,2,55849,2,1,1,"Craftrepair",1,1,1,3,1
"416",4,2,195322,4,2,1,"Profspecialty",1,1,1,2,2
"417",2,1,402089,2,2,1,"Admclerical",2,1,1,2,1
"418",4,2,78277,2,1,1,"Craftrepair",1,1,1,1,1
"419",2,1,169496,3,1,1,"Techsupport",1,1,1,2,2
"420",3,1,143774,2,2,1,"Execmanagerial",2,1,1,3,1
"421",1,2,288341,2,2,1,"Machineopinspct",2,1,1,1,1
"422",2,2,106742,2,1,1,"Craftrepair",1,1,1,3,1
"423",3,2,219288,1,1,1,"Craftrepair",1,1,1,1,1
"424",3,2,174524,2,1,1,"Machineopinspct",1,1,1,2,2
"425",2,2,261293,4,2,1,"Sales",1,1,1,4,1
"426",1,2,111900,2,2,1,"Profspecialty",1,1,1,2,1
"427",3,1,194360,4,2,1,"Profspecialty",1,1,1,1,1
"428",1,2,81145,2,2,1,"Sales",2,1,1,1,1
"429",3,2,341204,3,2,1,"Profspecialty",2,4,1,2,2
"430",1,1,249362,2,1,1,"Transportmoving",1,2,1,2,1
"431",1,2,172146,1,2,1,"Machineopinspct",1,1,3,2,1
"432",4,1,110457,2,2,1,"Execmanagerial",1,1,1,2,1
"433",1,2,368700,1,2,1,"Farmingfishing",1,1,1,1,1
"434",2,2,182556,3,1,1,"Execmanagerial",1,1,1,2,2
"435",4,2,219420,2,1,1,"Sales",1,1,1,3,2
"436",1,2,240817,2,2,1,"Sales",2,2,1,2,1
"437",2,2,125457,2,2,1,"Craftrepair",1,1,1,3,1
"438",4,2,204021,2,2,1,"Execmanagerial",1,1,1,3,1
"439",2,1,92262,2,2,1,"Protectiveserv",1,1,1,3,1
"440",2,2,190290,2,1,1,"Craftrepair",1,1,1,2,2
"441",1,1,59342,1,2,1,"Admclerical",2,1,1,1,1
"442",2,2,136721,2,2,1,"Execmanagerial",2,1,1,2,1
"443",3,1,86644,3,1,1,"Profspecialty",2,1,1,3,1
"444",4,1,113000,2,1,1,"Farmingfishing",1,1,1,2,1
"445",3,2,262425,2,1,1,"Profspecialty",1,1,1,3,1
"446",1,2,316702,2,2,1,"Profspecialty",1,1,1,1,1
"447",1,1,335453,3,2,1,"Techsupport",2,1,1,1,1
"448",2,2,203628,4,2,1,"Profspecialty",1,1,1,4,2
"449",2,2,118710,4,1,1,"Techsupport",1,1,4,2,2
"450",1,2,475028,2,2,1,"Sales",2,1,1,1,1
"451",2,1,110866,3,2,1,"Profspecialty",1,1,1,3,1
"452",1,2,163870,2,2,1,"Handlerscleaners",1,1,1,1,1
"453",2,2,80145,2,1,1,"Craftrepair",1,1,1,2,1
"454",3,2,295566,4,2,1,"Profspecialty",2,5,1,4,2
"455",3,2,63042,3,2,1,"Execmanagerial",2,1,1,3,2
"456",4,2,177665,2,1,1,"Craftrepair",1,1,1,1,1
"457",1,2,296450,3,1,1,"Profspecialty",1,1,1,2,1
"458",3,2,144995,3,1,1,"Techsupport",1,3,1,2,1
"459",2,2,194141,2,1,1,"Machineopinspct",1,1,1,2,1
"460",1,1,378418,2,2,1,"Techsupport",2,1,1,2,1
"461",1,2,214399,2,2,1,"Sales",2,1,1,1,1
"462",2,2,217460,3,1,1,"Execmanagerial",1,1,1,3,2
"463",3,2,125831,2,1,1,"Craftrepair",1,1,5,4,1
"464",2,2,271328,3,2,1,"Profspecialty",1,3,1,2,1
"465",4,1,50459,2,1,1,"Execmanagerial",1,1,1,2,2
"466",3,2,162140,3,1,1,"Execmanagerial",1,3,1,3,2
"467",3,2,111502,2,1,1,"Sales",2,1,1,2,1
"468",1,2,181655,3,1,1,"Admclerical",1,1,5,3,1
"469",2,2,234901,2,1,1,"Craftrepair",1,2,1,2,1
"470",3,1,260960,3,1,1,"Profspecialty",1,1,1,3,1
"471",3,2,279914,3,1,1,"Techsupport",1,1,1,2,2
"472",4,2,200939,2,1,1,"Transportmoving",1,1,1,4,1
"473",3,2,151408,4,2,1,"Execmanagerial",2,4,1,3,2
"474",1,2,112847,3,2,1,"Techsupport",1,1,1,2,1
"475",1,2,316929,1,2,1,"Handlerscleaners",1,1,1,1,1
"476",3,1,126319,3,1,1,"Profspecialty",2,1,1,2,2
"477",4,2,197422,2,1,1,"Transportmoving",1,4,1,2,2
"478",3,1,193047,3,1,1,"Profspecialty",1,1,1,1,1
"479",2,1,356089,3,1,1,"Execmanagerial",1,4,1,2,2
"480",1,2,223515,3,2,1,"Profspecialty",1,1,1,1,1
"481",4,2,87510,1,1,1,"Craftrepair",1,1,1,2,1
"482",1,2,145111,2,2,1,"Transportmoving",1,1,1,3,1
"483",3,2,48093,2,2,1,"Handlerscleaners",1,1,1,2,1
"484",1,2,31757,3,2,1,"Craftrepair",1,1,1,1,1
"485",4,2,285854,2,1,1,"Transportmoving",1,1,1,2,2
"486",2,1,120064,3,2,1,"Profspecialty",2,1,1,3,1
"487",3,1,167381,2,1,1,"Admclerical",2,1,1,2,2
"488",4,1,420537,2,1,1,"Admclerical",2,1,1,1,2
"489",4,2,128272,4,1,1,"Execmanagerial",1,1,1,4,2
"490",4,2,386773,3,2,1,"Sales",1,1,1,3,2
"491",3,2,106252,3,2,1,"Sales",2,1,1,3,1
"492",2,2,188557,2,2,1,"Machineopinspct",1,1,1,2,1
"493",1,2,171114,2,2,1,"Farmingfishing",2,1,1,1,1
"494",2,2,244147,2,2,1,"Craftrepair",1,1,1,3,1
"495",2,2,280282,3,1,1,"Techsupport",2,1,1,1,2
"496",4,2,116442,2,2,1,"Sales",1,1,1,1,1
"497",1,1,282579,3,2,1,"Techsupport",1,1,1,3,1
"498",2,2,51838,2,2,1,"Admclerical",2,1,1,2,1
"499",3,2,226902,3,1,1,"Sales",1,1,1,3,2
"500",4,2,279129,2,2,1,"Techsupport",1,1,1,2,1
"501",1,2,196690,3,2,1,"Machineopinspct",2,1,2,2,1
"502",3,2,130760,3,1,1,"Execmanagerial",1,1,1,3,2
"503",3,2,49572,2,1,1,"Execmanagerial",1,1,1,4,1
"504",4,2,36671,2,1,1,"Farmingfishing",1,1,5,3,1
"505",1,2,231193,1,2,1,"Machineopinspct",1,1,1,1,1
"506",4,2,102102,3,1,1,"Techsupport",1,1,1,3,2
"507",3,2,32185,3,1,1,"Techsupport",1,1,1,2,1
"508",1,2,211046,2,2,1,"Sales",2,2,1,2,1
"509",4,2,31577,2,1,1,"Transportmoving",1,1,1,4,2
"510",4,2,128831,2,1,1,"Machineopinspct",1,1,1,2,1
"511",3,2,90758,4,2,1,"Techsupport",1,1,1,1,2
"512",3,2,154538,3,2,1,"Craftrepair",1,1,1,2,1
"513",4,2,315859,1,2,1,"Farmingfishing",1,1,1,1,1
"514",2,2,51471,2,2,1,"Admclerical",2,1,1,1,1
"515",1,2,193830,1,2,1,"Sales",2,1,1,1,1
"516",2,2,231043,2,1,1,"Craftrepair",1,3,1,3,2
"517",2,2,169879,3,1,1,"Profspecialty",1,2,1,3,2
"518",4,2,270333,3,1,1,"Profspecialty",1,1,1,2,2
"519",1,2,138768,2,2,1,"Transportmoving",1,1,1,1,1
"520",3,2,94113,2,2,1,"Execmanagerial",1,1,1,3,1
"521",1,2,137510,2,2,1,"Admclerical",1,1,1,2,1
"522",1,2,32607,1,2,1,"Farmingfishing",1,1,1,1,1
"523",3,2,254440,3,2,1,"Profspecialty",2,1,1,4,1
"524",4,2,186556,2,1,1,"Craftrepair",1,1,1,3,2
"525",4,2,169871,2,1,1,"Transportmoving",1,1,1,3,1
"526",3,2,191277,2,1,1,"Transportmoving",1,1,1,3,2
"527",4,2,167159,3,2,1,"Admclerical",1,1,1,2,1
"528",2,2,171871,4,2,1,"Profspecialty",2,1,1,3,1
"529",2,2,154411,3,2,1,"Techsupport",1,1,1,2,1
"530",2,2,129227,2,2,1,"Admclerical",2,1,1,2,1
"531",2,2,110331,2,1,1,"Execmanagerial",1,1,2,4,1
"532",4,2,34269,2,2,1,"Transportmoving",1,1,2,2,2
"533",3,2,680390,2,2,1,"Machineopinspct",2,1,1,1,1
"534",3,2,233130,2,2,1,"Admclerical",1,1,1,1,1
"535",1,2,165474,3,2,1,"Sales",1,1,1,2,1
"536",4,2,194259,2,1,1,"Admclerical",2,3,1,2,2
"537",1,2,280093,2,2,1,"Handlerscleaners",1,1,1,2,1
"538",4,2,177387,2,1,1,"Execmanagerial",1,1,1,2,1
"539",4,2,105304,2,1,1,"Machineopinspct",1,1,1,2,1
"540",1,2,499233,2,2,1,"Admclerical",1,1,1,2,1
"541",3,2,180572,3,2,1,"Profspecialty",2,1,1,3,2
"542",1,2,321435,3,2,1,"Execmanagerial",1,1,1,3,1
"543",4,2,86108,2,2,1,"Farmingfishing",1,1,1,1,1
"544",1,2,198124,1,2,1,"Sales",1,1,1,1,1
"545",2,2,135162,2,1,1,"Craftrepair",1,1,1,3,1
"546",4,2,146813,2,1,1,"Profspecialty",1,1,1,2,2
"547",4,1,291175,3,2,1,"Profspecialty",2,1,1,3,1
"548",4,2,387569,2,1,1,"Craftrepair",1,3,1,2,2
"549",3,2,102895,2,2,1,"Profspecialty",1,1,1,2,1
"550",2,2,86551,3,1,1,"Execmanagerial",1,1,1,3,2
"551",3,2,138192,3,1,1,"Craftrepair",1,1,1,2,1
"552",2,2,118966,2,2,1,"Craftrepair",1,1,1,1,1
"553",4,2,99784,4,2,1,"Profspecialty",2,1,1,2,2
"554",1,2,90980,3,2,1,"Admclerical",2,1,1,3,1
"555",3,2,177407,2,1,1,"Sales",1,1,1,3,1
"556",1,2,96467,3,2,1,"Profspecialty",2,1,1,2,1
"557",4,1,327886,4,2,1,"Profspecialty",1,1,1,3,2
"558",2,2,111567,2,2,1,"Transportmoving",1,1,1,2,1
"559",2,1,166545,2,2,1,"Admclerical",2,1,1,2,1
"560",2,2,188798,3,2,1,"Profspecialty",2,1,1,2,1
"561",4,2,38563,3,2,1,"Execmanagerial",2,1,1,3,2
"562",1,2,216284,1,2,1,"Admclerical",2,1,1,1,1
"563",4,2,285335,1,1,1,"Execmanagerial",1,1,1,3,1
"564",1,2,142712,2,1,1,"Execmanagerial",1,1,1,4,1
"565",2,2,80945,2,1,1,"Machineopinspct",1,1,1,2,1
"566",1,2,309055,2,2,1,"Sales",2,1,1,1,1
"567",1,2,62339,1,2,1,"Handlerscleaners",1,1,1,2,1
"568",1,2,368700,1,2,1,"Sales",1,1,1,1,1
"569",3,2,176186,2,1,1,"Farmingfishing",1,1,1,3,2
"570",2,2,266855,3,2,1,"Profspecialty",1,1,1,2,1
"571",3,2,48087,3,1,1,"Execmanagerial",1,1,1,2,2
"572",1,2,121313,2,2,1,"Transportmoving",1,1,1,3,1
"573",4,2,143437,4,1,1,"Sales",1,4,1,2,2
"574",3,2,194636,3,1,1,"Execmanagerial",1,1,1,4,2
"575",3,2,411797,3,2,1,"Admclerical",2,1,1,2,1
"576",3,2,117683,2,1,1,"Transportmoving",1,1,1,2,2
"577",1,2,376540,2,2,1,"Admclerical",2,1,1,1,1
"578",4,2,72393,1,2,1,"Machineopinspct",2,1,1,2,1
"579",1,2,96226,2,1,1,"Craftrepair",1,1,1,4,1
"580",3,2,95336,3,1,1,"Sales",1,1,1,3,2
"581",2,2,258498,2,1,1,"Craftrepair",2,1,1,4,1
"582",1,2,205865,3,2,1,"Execmanagerial",1,1,1,1,1
"583",2,2,177119,3,2,1,"Techsupport",2,2,1,3,1
"584",2,2,372525,3,2,1,"Execmanagerial",1,1,1,2,1
"585",2,2,183800,3,1,1,"Profspecialty",1,4,1,3,2
"586",3,2,177307,4,1,1,"Farmingfishing",1,1,1,4,2
"587",3,2,170108,4,1,1,"Profspecialty",1,1,1,2,1
"588",3,2,341995,2,2,1,"Sales",1,1,1,3,1
"589",1,2,226508,3,2,1,"Execmanagerial",2,1,1,3,1
"590",2,2,87418,3,1,1,"Execmanagerial",1,1,1,3,2
"591",1,2,109165,2,1,1,"Techsupport",1,1,1,2,1
"592",4,2,175897,1,1,1,"Craftrepair",1,1,1,1,1
"593",1,2,99697,2,2,1,"Handlerscleaners",2,1,1,2,1
"594",2,2,152375,2,2,1,"Sales",1,1,1,3,1
"595",3,2,171550,2,2,1,"Machineopinspct",2,1,1,1,1
"596",2,2,211154,2,2,1,"Machineopinspct",1,1,1,3,1
"597",2,2,168496,2,2,1,"Handlerscleaners",1,1,1,1,1
"598",4,2,68898,2,1,1,"Techsupport",1,1,1,2,1
"599",1,2,93235,2,2,1,"Sales",1,1,1,1,1
"600",3,2,278924,2,2,1,"Craftrepair",1,1,1,2,1
"601",4,2,311020,1,1,1,"Farmingfishing",1,1,1,4,1
"602",2,2,175878,2,2,1,"Craftrepair",1,1,1,2,1
"603",3,2,202027,3,1,1,"Execmanagerial",1,5,1,3,2
"604",4,2,136063,2,1,1,"Execmanagerial",1,1,1,1,1
"605",1,2,257509,2,2,1,"Sales",1,1,1,1,1
"606",1,2,98155,2,2,1,"Transportmoving",1,1,1,2,1
"607",2,2,262153,2,1,1,"Machineopinspct",1,1,1,2,1
"608",2,2,214738,2,1,1,"Machineopinspct",1,1,1,2,1
"609",4,2,138022,4,1,1,"Execmanagerial",1,1,1,4,2
"610",1,2,91842,2,2,1,"Sales",2,1,1,2,1
"611",3,2,162003,2,2,1,"Machineopinspct",1,1,1,3,1
"612",2,2,186934,1,1,1,"Machineopinspct",1,2,1,2,2
"613",2,2,176900,2,1,1,"Craftrepair",1,1,1,5,2
"614",3,2,21906,4,2,1,"Profspecialty",2,1,1,1,1
"615",3,2,132222,4,1,1,"Profspecialty",1,1,5,2,2
"616",2,2,143653,2,1,1,"Craftrepair",1,1,1,1,1
"617",2,2,111567,3,2,1,"Sales",1,1,1,2,2
"618",3,2,196373,2,1,1,"Execmanagerial",1,1,1,2,2
"619",1,2,241752,2,1,1,"Machineopinspct",1,1,1,2,1
"620",3,2,184682,2,2,1,"Admclerical",2,1,1,2,1
"621",2,2,108293,3,1,1,"Execmanagerial",2,1,4,3,2
"622",3,2,250802,2,2,1,"Craftrepair",1,1,1,1,1
"623",3,2,325159,2,2,1,"Farmingfishing",1,1,1,2,1
"624",3,1,174675,2,1,1,"Profspecialty",2,1,1,2,2
"625",3,2,227065,4,1,1,"Execmanagerial",1,1,1,2,2
"626",4,2,133461,2,1,1,"Execmanagerial",1,1,1,2,1
"627",3,2,398473,2,1,1,"Sales",1,1,1,4,2
"628",2,1,298785,1,2,1,"Transportmoving",1,1,1,2,1
"629",2,2,123424,3,1,1,"Execmanagerial",1,1,1,2,2
"630",3,2,176286,3,1,1,"Execmanagerial",1,1,1,2,2
"631",1,2,150062,2,1,1,"Profspecialty",1,1,1,3,1
"632",2,2,169240,2,2,1,"Machineopinspct",2,1,1,1,1
"633",2,2,526968,1,2,1,"Execmanagerial",2,1,1,2,1
"634",1,2,57066,2,1,1,"Transportmoving",1,1,1,2,1
"635",2,2,368825,2,1,1,"Sales",1,1,1,4,2
"636",4,2,189721,2,1,1,"Craftrepair",1,1,1,1,1
"637",2,2,202046,2,1,1,"Craftrepair",1,1,1,1,2
"638",1,2,161538,3,2,1,"Techsupport",2,1,1,1,1
"639",4,2,105252,3,2,1,"Execmanagerial",1,1,5,2,2
"640",2,2,200153,2,1,1,"Craftrepair",1,1,1,2,1
"641",3,2,32185,2,2,1,"Transportmoving",1,1,1,4,1
"642",1,2,178326,2,2,1,"Sales",2,1,1,2,1
"643",1,2,255957,2,2,1,"Execmanagerial",2,3,1,2,1
"644",3,1,188693,4,1,1,"Profspecialty",1,1,1,1,2
"645",2,2,159929,2,2,1,"Handlerscleaners",1,1,1,2,1
"646",4,2,123207,2,2,1,"Admclerical",2,1,1,2,1
"647",1,2,284317,3,2,1,"Admclerical",2,1,1,2,1
"648",4,2,154474,2,2,1,"Farmingfishing",1,1,1,2,1
"649",3,1,318280,2,2,1,"Protectiveserv",1,1,1,2,2
"650",3,2,335973,2,2,1,"Admclerical",2,1,1,2,1
"651",3,2,126701,2,2,1,"Craftrepair",1,1,1,2,1
"652",4,2,122159,2,2,1,"Profspecialty",2,2,1,2,1
"653",3,2,187370,3,2,1,"Sales",1,1,2,2,1
"654",3,2,194636,3,1,1,"Machineopinspct",1,1,1,2,1
"655",4,2,124793,2,1,1,"Craftrepair",1,1,1,1,1
"656",3,2,192835,2,1,1,"Admclerical",1,1,1,3,2
"657",2,2,290226,2,2,1,"Execmanagerial",1,1,1,3,1
"658",4,2,112840,2,1,1,"Execmanagerial",1,1,1,3,2
"659",3,2,89325,4,2,1,"Profspecialty",1,1,1,3,1
"660",4,1,33109,3,2,1,"Execmanagerial",1,1,1,3,2
"661",3,2,82465,2,1,1,"Machineopinspct",1,2,1,2,1
"662",3,2,329980,3,1,1,"Execmanagerial",1,5,1,3,2
"663",4,2,168212,4,1,1,"Profspecialty",1,1,4,4,2
"664",3,1,343642,2,1,1,"Profspecialty",2,1,1,2,2
"665",1,1,115244,3,2,1,"Profspecialty",2,1,1,4,1
"666",4,2,356067,3,1,1,"Admclerical",1,1,1,2,1
"667",3,2,180804,2,1,1,"Execmanagerial",1,1,1,2,2
"668",4,2,123011,2,1,1,"Craftrepair",1,5,1,3,2
"669",4,2,220537,2,2,1,"Machineopinspct",2,1,1,2,1
"670",2,2,124827,3,2,1,"Transportmoving",1,1,1,2,1
"671",4,2,767403,2,1,1,"Machineopinspct",1,2,1,2,2
"672",3,2,118494,2,1,1,"Profspecialty",1,1,1,2,2
"673",3,2,173208,4,1,1,"Profspecialty",1,1,1,1,1
"674",4,2,107373,1,1,1,"Handlerscleaners",1,1,1,2,1
"675",2,2,26973,3,1,1,"Techsupport",2,1,1,2,2
"676",1,2,122346,2,2,1,"Craftrepair",1,1,1,2,1
"677",4,1,123075,4,1,1,"Profspecialty",1,1,1,1,2
"678",3,2,209370,2,2,1,"Sales",2,1,1,1,1
"679",3,2,368561,2,1,1,"Execmanagerial",1,1,1,3,2
"680",4,2,207848,1,1,1,"Admclerical",2,1,1,2,1
"681",2,2,93106,3,2,1,"Admclerical",2,1,1,2,1
"682",1,2,389713,2,2,1,"Sales",1,1,1,2,1
"683",3,2,341204,2,2,1,"Admclerical",2,1,1,2,1
"684",3,2,167005,3,1,1,"Execmanagerial",1,4,1,4,2
"685",1,2,34446,2,2,1,"Techsupport",2,1,1,1,1
"686",1,2,187160,4,2,1,"Profspecialty",1,1,1,3,1
"687",1,2,74631,2,2,1,"Sales",2,1,1,3,1
"688",2,2,156667,3,1,1,"Profspecialty",1,1,4,3,2
"689",4,2,125155,2,1,1,"Machineopinspct",1,1,1,2,1
"690",2,2,296453,3,1,1,"Admclerical",1,3,1,2,2
"691",4,2,44728,2,1,1,"Sales",1,1,1,3,2
"692",2,2,87643,3,1,1,"Sales",1,1,1,2,1
"693",2,2,106742,1,1,1,"Transportmoving",1,1,1,4,1
"694",3,2,302122,3,2,1,"Craftrepair",2,1,1,2,1
"695",4,1,193960,4,1,1,"Profspecialty",1,1,4,2,2
"696",3,2,185385,2,1,1,"Craftrepair",1,1,1,3,2
"697",3,2,277647,2,1,1,"Execmanagerial",1,1,1,1,1
"698",4,2,128848,2,1,1,"Machineopinspct",1,3,1,2,1
"699",4,2,175958,2,1,1,"Sales",1,1,1,5,2
"700",2,2,199352,4,1,1,"Profspecialty",1,1,4,5,2
"701",2,2,29984,1,1,1,"Transportmoving",1,1,1,2,1
"702",2,2,181651,3,1,1,"Execmanagerial",1,1,1,3,1
"703",2,2,117312,3,2,1,"Techsupport",2,1,1,4,1
"704",1,1,34029,3,2,1,"Profspecialty",2,1,1,1,1
"705",3,2,132879,2,1,1,"Craftrepair",1,1,4,2,2
"706",2,2,215310,2,1,1,"Craftrepair",1,1,1,3,2
"707",4,1,55863,4,1,1,"Profspecialty",2,1,4,3,2
"708",1,2,220384,1,2,1,"Admclerical",1,1,1,1,1
"709",1,2,36012,2,2,1,"Craftrepair",1,1,1,1,1
"710",4,2,31339,2,1,1,"Craftrepair",1,1,1,2,1
"711",3,1,227910,3,1,1,"Profspecialty",2,1,1,2,2
"712",3,2,173728,3,2,1,"Profspecialty",2,1,1,2,1
"713",1,1,167816,2,2,1,"Execmanagerial",2,1,1,1,1
"714",4,2,81642,2,1,1,"Farmingfishing",1,1,1,4,1
"715",3,1,195258,2,1,1,"Protectiveserv",1,1,1,2,2
"716",2,2,232475,2,1,1,"Admclerical",1,1,1,2,1
"717",2,2,241259,3,1,1,"Transportmoving",1,1,1,2,1
"718",2,2,118161,2,1,1,"Protectiveserv",1,1,1,2,1
"719",2,2,201954,3,2,1,"Execmanagerial",1,1,1,1,1
"720",3,2,150533,2,1,1,"Execmanagerial",1,3,1,3,2
"721",3,2,412296,2,2,1,"Craftrepair",1,1,1,1,1
"722",3,1,133060,3,1,1,"Profspecialty",1,1,1,2,2
"723",3,2,120539,3,2,1,"Sales",1,1,1,3,2
"724",2,2,107793,2,2,1,"Craftrepair",1,1,1,2,1
"725",1,2,163870,2,2,1,"Admclerical",1,1,1,2,1
"726",4,2,92178,1,1,1,"Machineopinspct",1,1,1,2,1
"727",2,2,260729,2,1,1,"Sales",2,1,4,1,2
"728",3,2,182254,2,2,1,"Profspecialty",2,1,1,2,1
"729",3,2,149865,3,1,1,"Machineopinspct",1,1,1,4,2
"730",2,2,196791,3,1,1,"Profspecialty",2,1,1,1,2
"731",2,1,167999,2,2,1,"Admclerical",2,1,1,1,1
"732",2,2,51259,3,2,1,"Profspecialty",1,1,1,3,1
"733",2,2,131088,2,2,1,"Handlerscleaners",1,1,1,1,1
"734",3,2,118212,3,1,1,"Craftrepair",1,2,1,2,2
"735",3,2,293791,3,1,1,"Transportmoving",1,1,1,3,1
"736",2,2,35378,3,1,1,"Sales",2,1,1,3,2
"737",2,1,60227,3,2,1,"Admclerical",1,1,1,1,1
"738",4,2,168139,2,1,1,"Sales",2,1,1,2,1
"739",2,2,290763,2,2,1,"Handlerscleaners",2,1,1,2,1
"740",2,2,51100,2,1,1,"Craftrepair",1,1,1,2,1
"741",3,2,227644,2,1,1,"Transportmoving",1,1,1,3,1
"742",4,1,205267,3,1,1,"Profspecialty",2,1,1,2,2
"743",2,2,140863,2,1,1,"Techsupport",1,1,1,2,1
"744",3,1,170915,2,2,1,"Techsupport",2,3,1,2,1
"745",2,1,50178,2,1,1,"Execmanagerial",1,1,1,1,1
"746",2,2,112497,3,1,1,"Techsupport",1,1,1,2,1
"747",1,2,117606,3,2,1,"Admclerical",2,1,1,2,1
"748",2,2,89508,2,1,1,"Transportmoving",1,1,1,3,2
"749",1,2,294936,3,1,1,"Profspecialty",1,1,1,3,1
"750",2,2,189382,3,2,1,"Admclerical",2,1,1,1,1
"751",3,2,246212,4,1,1,"Execmanagerial",1,1,1,3,2
"752",1,2,138705,2,1,1,"Craftrepair",1,1,1,3,1
"753",1,2,230891,2,2,1,"Sales",1,1,1,3,1
"754",4,2,200235,2,1,1,"Sales",1,1,1,4,1
"755",2,2,354573,4,1,1,"Profspecialty",1,5,1,2,2
"756",2,2,205733,2,2,1,"Execmanagerial",2,1,1,4,1
"757",3,2,185041,2,1,1,"Machineopinspct",1,1,1,3,1
"758",4,2,84409,2,1,1,"Execmanagerial",1,1,1,1,2
"759",4,2,293196,2,1,1,"Execmanagerial",1,3,1,2,2
"760",3,2,520586,2,2,1,"Admclerical",2,1,1,1,1
"761",4,2,302847,2,1,1,"Craftrepair",1,1,1,3,1
"762",3,1,165309,2,1,1,"Protectiveserv",1,1,1,2,1
"763",3,2,106092,2,1,1,"Execmanagerial",1,1,1,3,2
"764",1,1,445824,4,1,1,"Profspecialty",2,1,1,3,2
"765",1,2,275691,2,2,1,"Handlerscleaners",1,1,1,1,1
"766",3,2,193459,3,1,1,"Craftrepair",1,2,1,2,1
"767",4,2,284329,2,2,1,"Transportmoving",1,1,1,2,1
"768",2,2,114691,3,1,1,"Sales",1,1,1,4,2
"769",4,2,96062,3,1,1,"Techsupport",1,1,1,2,2
"770",4,2,133963,3,1,1,"Profspecialty",2,1,4,2,2
"771",4,2,350498,3,1,1,"Admclerical",1,4,1,1,2
"772",4,2,206291,4,1,1,"Profspecialty",1,1,1,2,1
"773",3,2,182302,2,2,1,"Transportmoving",1,1,1,2,1
"774",4,2,241346,2,2,1,"Admclerical",2,1,1,2,1
"775",1,2,404616,4,1,2,"Farmingfishing",1,1,1,5,2
"776",1,2,188544,3,2,1,"Admclerical",2,1,1,1,1
"777",4,1,356619,2,1,1,"Profspecialty",1,1,1,3,2
"778",3,2,45857,2,2,1,"Admclerical",2,1,1,2,1
"779",3,2,216237,3,2,1,"Execmanagerial",2,1,1,3,2
"780",2,2,416745,3,1,1,"Profspecialty",1,1,1,2,1
"781",2,2,202952,2,1,1,"Admclerical",1,1,1,2,1
"782",3,2,167725,2,1,1,"Craftrepair",1,1,1,2,1
"783",4,2,118779,2,1,1,"Craftrepair",1,1,1,1,1
"784",1,1,191269,3,2,1,"Admclerical",2,1,1,4,1
"785",1,1,247507,3,2,1,"Profspecialty",1,1,1,1,1
"786",4,2,182862,2,1,1,"Craftrepair",1,1,1,2,2
"787",3,2,33886,2,1,1,"Transportmoving",1,1,1,4,1
"788",1,2,444304,3,1,1,"Techsupport",1,1,1,2,1
"789",4,1,176813,3,1,1,"Profspecialty",1,1,1,4,1
"790",4,2,151616,4,1,1,"Profspecialty",1,1,1,3,1
"791",2,1,235271,3,1,1,"Profspecialty",1,1,1,3,2
"792",2,2,166497,3,2,1,"Craftrepair",1,1,1,1,1
"793",4,2,113544,4,1,1,"Sales",1,1,1,2,2
"794",4,1,321117,2,1,1,"Protectiveserv",1,1,1,2,1
"795",3,2,79619,3,1,1,"Sales",1,1,1,2,2
"796",2,2,135289,2,1,1,"Machineopinspct",1,1,1,3,1
"797",3,2,320984,2,1,1,"Sales",1,3,1,4,2
"798",2,2,203070,2,2,1,"Admclerical",1,1,1,4,1
"799",2,2,32406,2,2,1,"Craftrepair",2,1,1,1,1
"800",4,2,99185,4,1,1,"Profspecialty",1,5,1,3,2
"801",2,2,231263,3,2,1,"Execmanagerial",1,3,1,3,1
"802",3,2,200818,4,1,1,"Profspecialty",1,1,1,2,2
"803",3,2,247379,2,1,1,"Craftrepair",1,1,1,2,2
"804",4,2,349151,2,1,1,"Craftrepair",1,1,1,2,1
"805",4,2,22154,2,1,1,"Craftrepair",1,1,1,2,1
"806",4,2,176317,2,2,1,"Admclerical",2,1,1,2,1
"807",2,2,236436,2,2,1,"Admclerical",2,1,1,2,1
"808",2,2,354078,3,1,1,"Profspecialty",1,1,1,4,2
"809",3,2,166813,2,1,1,"Farmingfishing",1,1,1,4,1
"810",4,2,208426,4,1,1,"Profspecialty",1,1,1,1,1
"811",3,2,265266,3,1,1,"Profspecialty",1,1,4,2,2
"812",4,1,31838,2,2,1,"Admclerical",2,1,1,2,1
"813",1,2,175034,3,2,1,"Admclerical",2,1,1,2,1
"814",3,2,413297,2,1,1,"Craftrepair",1,1,1,3,1
"815",1,2,174754,2,2,1,"Sales",2,1,1,1,1
"816",2,2,441454,2,2,1,"Sales",2,1,1,1,1
"817",3,2,65372,2,2,1,"Admclerical",2,1,1,2,1
"818",2,2,33975,4,2,1,"Profspecialty",1,1,1,3,2
"819",4,2,326297,2,2,1,"Admclerical",2,1,1,1,1
"820",2,1,194630,2,2,1,"Execmanagerial",2,1,1,2,1
"821",4,2,167414,2,1,1,"Execmanagerial",1,1,1,3,2
"822",4,2,166459,4,1,1,"Profspecialty",1,5,1,4,2
"823",4,2,148995,2,2,1,"Admclerical",1,1,1,2,1
